customer_id,channel,send_time,message,reasoning,chat_log,issue_status,confidence_score,expected_resolution_time
unknown,twitter_dm_reply,2025-07-30T11:18:06.696680,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Get started here: Conversation will be continued in your secured web browser. -FR,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:19:26.101003,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.67) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER I'm a customer getting the runaround from @USER to unlock ported phones. Now my kids don't have phones 2nite. Help!,pending_customer_reply,0.5,2.0 hours
unknown,twitter_dm_reply,2025-07-30T11:17:28.276393,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Hello please go to the link I will need additional information to work on getting phones unlocked. -FR,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:17:15.477859,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Hey we would love to further educate you on our amazing Sprint Flex Lease option. Send us a DM lets chat. -CW,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:16:42.588508,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER After those 12 months, if you decided to upgrade what happens to the remaining 6 months if you’re on a 18 mo Flex lease like me?",resolved,0.7,3.0 hours
unknown,twitter_dm_reply,2025-07-30T11:28:13.310963,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: Save big our best-selling phones, &amp; get FREE Upgrades to any phone after 12 consecutive on-time payments",resolved,0.8999999999999999,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:18:16.003268,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Hey Tayler, having service issues? Shoot us a DM for further assistance! -RW",resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:07:27.713631,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER you wanna actually turn on your internet towers to work or nah?,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:17:02.779095,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER I can look into that for you. Can you please send me your account or phone number directly in a private message? ^AS,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:12:50.605753,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER I need you idiots to stop sending me to collections. YOU owed ME money. I owe you nothing. Get your shit together.,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:19:20.213750,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER I apologize. We're now following you. ^RR,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:27:12.863414,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER You don’t follow me so I can’t never mind we’ll call but gotta say @USER was great, jury still out on @USER",resolved,0.8999999999999999,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:18:45.458532,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER OK. Please send a DM regarding this matter when you can. ^RR,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:11:40.619790,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER Will be happy to discuss my problem in DM but not thru link you sent,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:17:02.925117,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER My apologies for any issues you're currently having. I'd be happy to help anyway we can. Please DM your service p...,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:17:02.949139,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER I truly apologize for the frustration this matter has caused. Please DM your service phone number or account numb...,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:10:28.289647,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.33) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER having trouble with a cable box, can you help?",pending_customer_reply,0.6,2.1 hours
unknown,twitter_dm_reply,2025-07-30T11:17:17.652235,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER I apologize. The number provided is not bringing up an account. Can you DM me your full address, please? -JB",resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T10:41:15.649855,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Quick response time to address negative sentiment and prevent escalation. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: I’ll do it LIVE so there is no confusion. Paul Garrison 850.266.3576,pending_escalation,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:17:10.373078,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER ...products. By 2020, we'll make sure that our own packaging has been reduced by half compared to 2005. Reid 2/2",resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:09:07.785941,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER what are you doing to reduce the use of single use plastic in the product lines you carry?,resolved,0.7999999999999999,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:18:40.181025,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER True story! Thanks for stopping by – enjoy that burrito. -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:04:48.644648,"We understand your concern. Hi there. We understand this is frustrating, and we're committed to making it right. Let's work together to resolve this issue.",Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: don’t forget to cop your $3 @USER burrito today :sparkles:,pending_customer_reply,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:19:04.049303,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER You look WONDERful! Thanks for stopping by. -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:22:51.684168,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Thanks @USER for the $3 burrito bowl!,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:19:00.435828,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That doesn't look right. Please tell us more: -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:11:17.998686,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER nope just laziness.,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:10:30.398226,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.33) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: @USER I didn't know my boy ordered half a bowl... ?,pending_customer_reply,0.6,2.1 hours
unknown,twitter_dm_reply,2025-07-30T11:18:56.850047,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER The absolute best. What are you going to order? -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:09:40.996333,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER We got two burritos, chips and queso. :thumbs_up_medium-light_skin_tone:",resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:09:46.517723,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Getting that 3 buck burrito from @USER is becoming a tradition on Halloween,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:19:46.390579,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Delish! Well played. -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:19:22.606033,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Shout out to you for stopping by! -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:09:41.101897,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Shoutout to @USER for doing the $3 deal. :folded_hands_medium-light_skin_tone:,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:19:17.162229,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Nothing but love for you, my friend. -Becky",resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:26:45.501730,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: nothing but the most respect for @USER and this $3 BOOrito,resolved,0.9999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:19:20.880800,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Creeeeepy. Thanks for stopping by! -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:09:59.526759,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: :jack-o-lantern:Thanks @USER for my $3 burrito bowl :ghost: tonight!,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:17:43.843766,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER We've turned it off since it's our annual Boorito promo, but it'll be back on tomorrow. -Becky",resolved,0.7999999999999999,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:09:28.434310,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER cant order online, says ""cannot connect to chipotle supercomputer."" on the app.",resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:19:53.951501,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: My food just ghosted… Spooky.,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:29:51.546735,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER Got my $3 booritto. Best promo ever, thanks",resolved,0.9999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:20:08.654641,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER So true. -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:15:52.087557,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Going to @USER expecting a $3 boorito w/o wearing a costume is like going trick or treating w/o a costume &amp; expecting candy.,resolved,0.7,3.0 hours
unknown,twitter_dm_reply,2025-07-30T11:20:08.703115,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER So true! -Becky,resolved,0.7999999999999999,2.3 hours
unknown,twitter_dm_reply,2025-07-30T11:09:01.105478,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Halloween isn’t complete unless you get your @USER bowl with guacamole for $3 for wearing a costume!,resolved,0.7999999999999999,2.8 hours
unknown,twitter_dm_reply,2025-07-30T11:19:02.808783,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER We dig it! Thanks for stopping by. Happy Halloween!,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:07:33.229831,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Wore my @USER hoodie to @USER w/whole family in costume &amp; it scored me my boo-rito bowl for $3 :grinning_face_with_smiling_eyes::jack-o-lantern:,resolved,0.7,3.1 hours
unknown,twitter_dm_reply,2025-07-30T11:18:37.215663,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER It was my favorite, too. My apologies for any frustration. -Becky",resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:31:35.003609,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Customer: @USER I'm not frustrated, just sad. But thanks for the compassion.",resolved,0.9999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:25:06.906973,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Hey @USER why don't you have chorizo anymore it was the best thing on the menu,resolved,0.9999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:19:45.067920,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,"Support_agent: @USER Of course, my friend. -Becky",resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:18:57.466114,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Yes! I love it. And Shawn's cards are the best. -Becky,resolved,0.7999999999999999,2.5 hours
unknown,twitter_dm_reply,2025-07-30T11:23:36.204821,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Oh what a Happy Halloween it is :raising_hands_medium-light_skin_tone: @USER,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:19:28.656618,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Same! What's your go-to order? -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:22:49.128491,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: Boorito!!! One of my favorite Halloween traditions. :red_heart::ghost::sparkles::avocado::ear_of_corn::green_salad: @USER,resolved,0.7,2.9 hours
unknown,twitter_dm_reply,2025-07-30T11:19:45.191054,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Best day of the year! -Becky,resolved,0.7999999999999999,2.4 hours
unknown,twitter_dm_reply,2025-07-30T11:09:41.705298,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: i just spent $3.00 even on a boorito from @USER :smiling_face_with_heart-eyes:,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:18:28.304375,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER Thanks for stopping by! That's a great looking duo right there. -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:21:41.583846,Hi! Thanks for reaching out. We're here to help resolve this quickly. Could you share more details about what you're experiencing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Customer: My favorite holiday... $3 booritos at Chipotyay! @USER :jack-o-lantern::burrito::ghost: …,resolved,0.7999999999999999,2.7 hours
unknown,twitter_dm_reply,2025-07-30T11:18:50.334003,Hello! We've received your message and want to help. Can you provide more information about the issue you're facing?,Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Decision based on conversation analysis of 1 messages over 0 minutes.,Support_agent: @USER That doesn't sound right. Please tell us more here: -Becky,resolved,0.7999999999999999,2.6 hours
unknown,twitter_dm_reply,2025-07-30T11:01:33.387153,"We understand your concern. We sincerely apologize for the frustration. Your experience matters to us, and we're taking immediate action to resolve this.","Twitter reply selected (confidence: 1.00) for quick resolution. Moderate urgency (score: 0.00) and customer's platform preference suggest immediate social media response. Standard response timing based on twitter dm reply best practices. Customer frustration detected - prioritizing empathetic, immediate response. Decision based on conversation analysis of 1 messages over 0 minutes.",Customer: I guess my soccer player costume wasn't good enough for a $3 burrito @USER,pending_customer_reply,0.7999999999999999,2.6 hours
